transaction_id,customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add-on_total,add_on_1,add_on_2,add_on_3
TRS2606240038,7612,51,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,83.0,20.75,4,2024-06-26,Express,18.19,Impulse Item,None,None
TRS2606240039,4528,55,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-06-26,Express,0.0,None,None,None
TRS2606240040,5265,72,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-06-26,Overnight,5.45,Impulse Item,None,None
TRS2606240041,15201,46,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,5698.4,1139.68,5,2024-06-26,Standard,125.9,Extended Warranty,Impulse Item,None
TRS2606240042,17358,34,Male,No,Tablet,TBL345,3,Completed,PayPal,2359.23,786.41,3,2024-06-26,Standard,174.21,Extended Warranty,Impulse Item,Extended Warranty
TRS2606240043,18648,55,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838.0,459.5,4,2024-06-26,Expedited,89.2,Accessory,Impulse Item,Accessory
TRS2606240044,17363,27,Female,No,Headphones,HDP456,2,Completed,PayPal,3250.62,361.18,9,2024-06-26,Same Day,71.23,Extended Warranty,Accessory,None
TRS2606240045,17463,31,Female,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,2024-06-26,Standard,145.62,Extended Warranty,Impulse Item,None
TRS2606240046,17453,53,Female,No,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,2024-06-26,Standard,0.0,None,None,None
TRS2606240047,6338,27,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,4175.64,463.96,9,2024-06-26,Express,0.0,None,None,None
TRS2606240048,16237,26,Female,No,Smartwatch,SWT567,2,Completed,PayPal,4135.5,459.5,9,2024-06-26,Same Day,77.76,Accessory,None,None
TRS2606240049,12898,55,Female,No,Smartwatch,SWT567,3,Completed,PayPal,4135.5,459.5,9,2024-06-26,Expedited,129.35,Extended Warranty,Extended Warranty,Extended Warranty
TRS2606240050,5696,24,Female,Yes,Smartphone,SKU1004,2,Completed,PayPal,3955.95,791.19,5,2024-06-26,Express,43.93,Impulse Item,Extended Warranty,None
TRS2606240051,1042,65,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2024-06-26,Overnight,53.02,Impulse Item,Impulse Item,None
TRS2606240052,2330,51,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-06-26,Standard,127.22,Extended Warranty,Impulse Item,Accessory
TRS2606240053,8036,75,Female,Yes,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,2024-06-26,Overnight,0.0,None,None,None
TRS2606240054,17414,74,Female,Yes,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,2024-06-26,Standard,51.07,Impulse Item,None,None
TRS2606240055,12648,73,Male,No,Laptop,LTP123,5,Completed,Credit Card,4720.24,674.32,7,2024-06-26,Expedited,70.76,Extended Warranty,Extended Warranty,None
TRS2606240056,12574,49,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,1572.82,786.41,2,2024-06-26,Expedited,31.27,Extended Warranty,None,None
TRS2606240057,15841,51,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-06-26,Standard,23.69,Accessory,None,None
TRS2606240058,14045,80,Female,Yes,Smartwatch,SWT567,2,Completed,Credit Card,4595.0,459.5,10,2024-06-26,Same Day,152.25,Impulse Item,Impulse Item,Extended Warranty
TRS2606240059,11385,38,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-06-26,Standard,110.31,Accessory,Accessory,None
TRS2606240060,6225,49,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-06-26,Standard,50.66,Extended Warranty,Impulse Item,None
TRS2606240061,17264,73,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3611.8,361.18,10,2024-06-26,Expedited,140.43,Impulse Item,Impulse Item,None
TRS2606240062,12082,32,Male,No,Smartwatch,SWT567,1,Completed,PayPal,3676.0,459.5,8,2024-06-26,Expedited,69.98,Extended Warranty,Extended Warranty,None
TRS2606240063,3635,54,Female,No,Laptop,SKU1005,3,Completed,PayPal,2783.76,463.96,6,2024-06-26,Express,0.0,None,None,None
TRS2706240001,13447,42,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,10257.12,1139.68,9,2024-06-27,Standard,99.53,Accessory,Extended Warranty,None
TRS2706240002,3570,61,Female,No,Smartphone,SKU1004,2,Completed,PayPal,7120.71,791.19,9,2024-06-27,Overnight,43.56,Impulse Item,None,None
TRS2706240003,6286,64,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-06-27,Express,7.43,Extended Warranty,None,None
TRS2706240004,14463,44,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-06-27,Standard,158.28,Extended Warranty,Extended Warranty,Impulse Item
TRS2706240005,17188,44,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,7077.69,786.41,9,2024-06-27,Same Day,0.0,None,None,None
TRS2706240006,9608,29,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-06-27,Express,36.97,Accessory,None,None
TRS2706240007,15386,29,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,2024-06-27,Expedited,46.96,Accessory,Impulse Item,None
TRS2706240008,14201,80,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,11396.8,1139.68,10,2024-06-27,Same Day,86.04,Extended Warranty,Impulse Item,None
TRS2706240009,7181,22,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2024-06-27,Express,23.45,Extended Warranty,None,None
TRS2706240010,8602,40,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-06-27,Overnight,11.81,Impulse Item,None,None
TRS2706240011,4952,59,Female,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-06-27,Express,95.03,Extended Warranty,Accessory,None
TRS2706240012,17451,34,Female,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-06-27,Expedited,182.6,Accessory,Impulse Item,Accessory
TRS2706240013,7173,24,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,791.19,791.19,1,2024-06-27,Express,0.0,None,None,None
TRS2706240014,2192,62,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-06-27,Standard,0.0,None,None,None
TRS2706240015,9880,74,Female,No,Smartphone,SKU1001,5,Completed,PayPal,166.0,20.75,8,2024-06-27,Express,42.67,Impulse Item,Extended Warranty,None
TRS2706240016,19214,80,Male,Yes,Tablet,TBL345,3,Completed,PayPal,4718.46,786.41,6,2024-06-27,Standard,141.2,Accessory,Impulse Item,None
TRS2706240017,19475,61,Male,Yes,Laptop,LTP123,1,Completed,PayPal,2022.96,674.32,3,2024-06-27,Standard,90.2,Accessory,Accessory,Extended Warranty
TRS2706240018,5089,64,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-06-27,Express,0.0,None,None,None
TRS2706240019,2409,32,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2024-06-27,Express,65.94,Extended Warranty,Impulse Item,Extended Warranty
TRS2706240020,18063,48,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2297.5,459.5,5,2024-06-27,Standard,11.42,Accessory,None,None
TRS2706240021,14983,32,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,3932.05,786.41,5,2024-06-27,Same Day,27.64,Extended Warranty,None,None
TRS2706240022,16881,50,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,459.5,459.5,1,2024-06-27,Same Day,65.93,Extended Warranty,None,None
TRS2706240023,11670,77,Female,No,Smartphone,SMP234,2,Completed,PayPal,4558.72,1139.68,4,2024-06-27,Same Day,58.63,Extended Warranty,None,None
TRS2706240024,13122,72,Male,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-06-27,Standard,132.69,Impulse Item,Accessory,None
TRS2706240025,17544,18,Female,Yes,Headphones,HDP456,2,Completed,PayPal,1805.9,361.18,5,2024-06-27,Expedited,155.56,Extended Warranty,Impulse Item,Impulse Item
TRS2706240026,8075,63,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,6329.52,791.19,8,2024-06-27,Overnight,0.0,None,None,None
TRS2706240027,2273,67,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,124.5,20.75,6,2024-06-27,Standard,0.0,None,None,None
TRS2706240028,4317,67,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3247.72,463.96,7,2024-06-27,Overnight,0.0,None,None,None
TRS2706240029,17496,21,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,919.0,459.5,2,2024-06-27,Expedited,167.68,Impulse Item,Impulse Item,None
TRS2706240030,5462,78,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,6329.52,791.19,8,2024-06-27,Express,0.0,None,None,None
TRS2706240031,7978,69,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,1976.24,247.03,8,2024-06-27,Standard,0.0,None,None,None
TRS2706240032,11749,62,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,2024-06-27,Standard,128.62,Extended Warranty,Extended Warranty,Impulse Item
TRS2706240033,8669,61,Female,Yes,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,2024-06-27,Express,54.79,Extended Warranty,Extended Warranty,None
TRS2706240034,5700,29,Male,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-06-27,Express,0.0,None,None,None
TRS2706240035,19875,46,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,3611.8,361.18,10,2024-06-27,Standard,78.66,Extended Warranty,Accessory,None
TRS2706240036,14886,68,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,2757.0,459.5,6,2024-06-27,Standard,77.03,Impulse Item,None,None
TRS2706240037,6280,26,Female,No,Laptop,SKU1005,3,Completed,PayPal,1855.84,463.96,4,2024-06-27,Express,51.5,Accessory,Extended Warranty,None
TRS2706240038,12333,70,Male,No,Smartphone,SMP234,4,Completed,Credit Card,10257.12,1139.68,9,2024-06-27,Expedited,46.62,Impulse Item,None,None
TRS2706240039,2366,29,Female,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-06-27,Express,0.0,None,None,None
TRS2706240040,1059,37,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-06-27,Express,5.52,Extended Warranty,None,None
TRS2706240041,2289,76,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-06-27,Express,0.0,None,None,None
TRS2706240042,11661,69,Female,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-06-27,Standard,98.0,Impulse Item,Impulse Item,None
TRS2706240043,19519,19,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-06-27,Standard,92.16,Extended Warranty,Accessory,None
TRS2706240044,3392,58,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-06-27,Express,0.0,None,None,None
TRS2706240045,16241,78,Male,No,Tablet,TBL345,5,Cancelled,PayPal,6291.28,786.41,8,2024-06-27,Same Day,131.69,Impulse Item,Accessory,None
TRS2706240046,12800,21,Female,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-06-27,Expedited,0.0,None,None,None
TRS2706240047,4864,78,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-27,Express,0.0,None,None,None
TRS2706240048,6835,18,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-06-27,Express,86.17,Extended Warranty,Accessory,Accessory
TRS2706240049,11561,49,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,2024-06-27,Standard,108.11,Accessory,Extended Warranty,Extended Warranty
TRS2706240050,4210,75,Female,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,2024-06-27,Overnight,0.0,None,None,None
TRS2706240051,19094,59,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,2024-06-27,Same Day,0.0,None,None,None
TRS2706240052,9399,30,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-06-27,Overnight,53.18,Accessory,Extended Warranty,None
TRS2706240053,12124,28,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,4720.24,674.32,7,2024-06-27,Same Day,77.76,Impulse Item,None,None
TRS2706240054,3128,26,Male,No,Laptop,SKU1005,3,Completed,PayPal,3711.68,463.96,8,2024-06-27,Standard,0.0,None,None,None
TRS2706240055,2778,28,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2024-06-27,Standard,19.36,Accessory,None,None
TRS2706240056,1539,70,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,7603.47,844.83,9,2024-06-27,Standard,12.26,Extended Warranty,None,None
TRS2706240057,16294,66,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,1572.82,786.41,2,2024-06-27,Same Day,132.25,Impulse Item,Impulse Item,None
TRS2706240058,4915,39,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-06-27,Standard,37.3,Extended Warranty,None,None
TRS2706240059,12775,76,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,2697.28,674.32,4,2024-06-27,Standard,0.0,None,None,None
TRS2706240060,3166,37,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-06-27,Express,18.34,Accessory,None,None
TRS2706240061,18888,21,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1083.54,361.18,3,2024-06-27,Expedited,66.11,Impulse Item,None,None
TRS2706240062,4783,64,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-06-27,Overnight,0.0,None,None,None
TRS2706240063,2936,60,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,2024-06-27,Express,75.15,Extended Warranty,Impulse Item,Impulse Item
TRS2706240064,12285,39,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,3216.5,459.5,7,2024-06-27,Expedited,103.89,Accessory,Extended Warranty,Impulse Item
TRS2706240065,12093,60,Female,No,Headphones,HDP456,1,Cancelled,Bank Transfer,361.18,361.18,1,2024-06-27,Standard,96.06,Accessory,None,None
TRS2706240066,14046,72,Male,Yes,Tablet,TBL345,2,Cancelled,Credit Card,3932.05,786.41,5,2024-06-27,Standard,12.14,Accessory,None,None
TRS2706240067,18257,31,Male,No,Smartphone,SMP234,1,Completed,Credit Card,9117.44,1139.68,8,2024-06-27,Expedited,131.53,Accessory,Extended Warranty,Impulse Item
TRS2806240001,6434,47,Male,Yes,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-06-28,Express,74.82,Accessory,Accessory,None
TRS2806240002,15491,66,Female,Yes,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,2024-06-28,Expedited,139.45,Accessory,Impulse Item,Impulse Item
TRS2806240003,4577,40,Male,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-06-28,Overnight,0.0,None,None,None
TRS2806240004,4562,47,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,3164.76,791.19,4,2024-06-28,Express,78.75,Accessory,Impulse Item,Accessory
TRS2806240005,19673,18,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,2024-06-28,Same Day,0.0,None,None,None
TRS2806240006,12031,35,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,2024-06-28,Standard,0.0,None,None,None
TRS2806240007,16190,24,Female,Yes,Headphones,HDP456,2,Completed,Credit Card,722.36,361.18,2,2024-06-28,Expedited,109.56,Impulse Item,Accessory,None
TRS2806240008,19889,72,Male,No,Headphones,HDP456,1,Cancelled,PayPal,3250.62,361.18,9,2024-06-28,Same Day,0.0,None,None,None
TRS2806240009,3517,28,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-06-28,Standard,43.69,Accessory,None,None
TRS2806240010,9874,28,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,2024-06-28,Overnight,0.0,None,None,None
TRS2806240011,4207,39,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-06-28,Express,0.0,None,None,None
TRS2806240012,14128,58,Female,Yes,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,2024-06-28,Same Day,52.25,Impulse Item,None,None
TRS2806240013,13524,28,Male,No,Smartphone,SMP234,5,Completed,PayPal,6838.08,1139.68,6,2024-06-28,Same Day,159.68,Impulse Item,Accessory,None
TRS2806240014,11383,77,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,3932.05,786.41,5,2024-06-28,Same Day,0.0,None,None,None
TRS2806240015,7934,53,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-06-28,Standard,8.4,Impulse Item,None,None
TRS2806240016,13306,60,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2297.5,459.5,5,2024-06-28,Standard,46.84,Accessory,None,None
TRS2806240017,19787,19,Female,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,2024-06-28,Expedited,57.77,Extended Warranty,None,None
TRS2806240018,18533,69,Male,No,Tablet,TBL345,4,Completed,Credit Card,5504.87,786.41,7,2024-06-28,Standard,82.66,Impulse Item,Impulse Item,None
TRS2806240019,18797,22,Female,No,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,2024-06-28,Expedited,187.75,Extended Warranty,Impulse Item,Accessory
TRS2806240020,13200,27,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,5394.56,674.32,8,2024-06-28,Expedited,0.0,None,None,None
TRS2806240021,11191,40,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2297.5,459.5,5,2024-06-28,Same Day,32.18,Impulse Item,None,None
TRS2806240022,5341,56,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,5913.81,844.83,7,2024-06-28,Overnight,14.49,Extended Warranty,None,None
TRS2806240023,18896,74,Female,Yes,Headphones,HDP456,4,Completed,PayPal,1805.9,361.18,5,2024-06-28,Same Day,164.4,Accessory,Impulse Item,None
TRS2806240024,4467,32,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-06-28,Standard,65.49,Extended Warranty,Impulse Item,Accessory
TRS2806240025,4351,63,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-06-28,Express,37.8,Impulse Item,None,None
TRS2806240026,19560,36,Male,No,Laptop,LTP123,1,Completed,Credit Card,2697.28,674.32,4,2024-06-28,Expedited,0.0,None,None,None
TRS2806240027,11187,51,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,2024-06-28,Standard,16.44,Extended Warranty,None,None
TRS2806240028,1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-28,Standard,103.02,Accessory,Accessory,Extended Warranty
TRS2806240029,18838,41,Female,Yes,Laptop,LTP123,4,Cancelled,Credit Card,1348.64,674.32,2,2024-06-28,Expedited,69.11,Extended Warranty,None,None
TRS2806240030,5574,45,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-06-28,Overnight,86.0,Accessory,Accessory,Impulse Item
TRS2806240031,14117,56,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,4595.0,459.5,10,2024-06-28,Expedited,40.79,Extended Warranty,None,None
TRS2806240032,7263,78,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-06-28,Express,30.95,Accessory,Extended Warranty,Extended Warranty
TRS2806240033,1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2024-06-28,Standard,92.17,Impulse Item,Accessory,Accessory
TRS2806240034,15841,51,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-06-28,Expedited,12.34,Extended Warranty,None,None
TRS2806240035,12796,28,Male,No,Smartphone,SMP234,2,Completed,Credit Card,2279.36,1139.68,2,2024-06-28,Same Day,15.16,Accessory,None,None
TRS2806240036,4910,77,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-06-28,Standard,112.73,Extended Warranty,Accessory,Accessory
TRS2806240037,16409,43,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,4135.5,459.5,9,2024-06-28,Same Day,135.48,Impulse Item,Accessory,Impulse Item
TRS2806240038,4195,32,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-06-28,Standard,79.15,Accessory,Accessory,None
TRS2806240039,12805,21,Female,No,Tablet,TBL345,4,Cancelled,PayPal,6291.28,786.41,8,2024-06-28,Standard,93.25,Impulse Item,None,None
TRS2806240040,4692,62,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-06-28,Overnight,50.24,Accessory,Impulse Item,None
TRS2806240041,5541,65,Female,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,2024-06-28,Overnight,110.29,Extended Warranty,Extended Warranty,Impulse Item
TRS2806240042,6719,70,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-06-28,Standard,25.27,Accessory,None,None
TRS2806240043,11138,23,Male,No,Laptop,LTP123,1,Cancelled,Bank Transfer,1348.64,674.32,2,2024-06-28,Same Day,77.06,Impulse Item,None,None
TRS2806240044,3474,31,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-06-28,Express,13.54,Accessory,None,None
TRS2806240045,15119,78,Female,Yes,Headphones,HDP456,1,Completed,PayPal,2528.26,361.18,7,2024-06-28,Expedited,44.86,Impulse Item,Accessory,None
TRS2806240046,6928,79,Female,No,Laptop,SKU1005,3,Cancelled,Cash,3711.68,463.96,8,2024-06-28,Standard,22.88,Extended Warranty,None,None
TRS2806240047,9399,30,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2024-06-28,Standard,5.12,Accessory,None,None
TRS2806240048,8583,67,Male,No,Tablet,SKU1002,3,Completed,PayPal,741.09,247.03,3,2024-06-28,Standard,37.21,Accessory,Extended Warranty,Accessory
TRS2806240049,11421,18,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,4558.72,1139.68,4,2024-06-28,Same Day,0.0,None,None,None
TRS2806240050,3822,61,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-06-28,Standard,45.59,Accessory,Impulse Item,None
TRS2806240051,12756,63,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,5504.87,786.41,7,2024-06-28,Expedited,0.0,None,None,None
TRS2806240052,8313,80,Female,Yes,Smartphone,SKU1004,2,Cancelled,PayPal,1582.38,791.19,2,2024-06-28,Standard,0.0,None,None,None
TRS2806240053,1711,67,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-06-28,Overnight,29.38,Extended Warranty,Extended Warranty,None
TRS2806240054,14154,58,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,2024-06-28,Standard,117.17,Extended Warranty,Extended Warranty,Extended Warranty
TRS2806240055,19115,28,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,2024-06-28,Standard,21.86,Impulse Item,None,None
TRS2806240056,7577,78,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-06-28,Overnight,74.18,Impulse Item,Impulse Item,None
TRS2806240057,12558,27,Male,Yes,Smartwatch,SWT567,5,Completed,PayPal,919.0,459.5,2,2024-06-28,Same Day,96.6,Accessory,None,None
